date;region;prod_id;prod_name;client;Year;year_month;price_mean;weight_fact;discount_mean;stores_num;hasPromo;weight_predict
2020-07-21;region_5;57479;prod_name_3;client_10;2020;7;76.85;65.8;17.0;24;1;51.482670521004756
2020-07-21;region_5;57406;prod_name_14;client_1;2020;7;90.48;538.47;1.0;1401;0;500.26298082562096
2020-07-02;region_1;57479;prod_name_3;client_10;2020;7;69.31;2.82;20.0;4;1;-0.00598908608914535
2020-07-02;region_1;57406;prod_name_14;client_1;2020;7;91.27;131.15;5.0;411;0;101.54083541854222
2020-06-19;region_5;57479;prod_name_3;client_1;2020;6;89.87;469.74;1.0;1281;0;450.24427845244014
2020-06-20;region_0;57481;prod_name_12;client_10;2020;6;122.78;36.76;9.0;10;0;33.001077239500454
2020-06-20;region_1;57481;prod_name_12;client_10;2020;6;129.32;5.79;4.0;4;0;-2.0106529467720033
2020-08-04;region_5;57479;prod_name_3;client_10;2020;8;61.08;593.21;35.0;27;1;446.6035033566023
2020-08-04;region_5;57406;prod_name_14;client_1;2020;8;98.3;602.92;2.0;1361;0;584.8782204129019
2020-06-27;region_0;57406;prod_name_14;client_10;2020;6;79.52;6.32;7.0;8;0;2.237250263561249
2020-06-27;region_1;57406;prod_name_14;client_10;2020;6;75.47;3.16;15.0;4;1;0.5611146564798801
2020-06-27;region_5;57481;prod_name_12;client_10;2020;6;121.91;75.52;8.0;23;0;54.78775607658942
2020-07-03;region_0;57479;prod_name_3;client_1;2020;7;58.96;1477.96;30.0;1706;1;1223.291780981746
2020-07-03;region_1;57406;prod_name_14;client_10;2020;7;77.13;3.95;15.0;4;1;-2.8034634598823853
2020-07-03;region_1;57479;prod_name_3;client_1;2020;7;59.02;979.21;35.0;774;1;838.886536695293
2020-06-21;region_0;57479;prod_name_3;client_10;2020;6;76.42;9.03;4.0;10;0;6.007907379458563
2020-07-02;region_5;57481;prod_name_12;client_10;2020;7;129.21;71.73;2.0;23;0;64.22675386257606
2020-08-05;region_5;57479;prod_name_3;client_1;2020;8;91.61;1159.9;0.0;1801;0;1128.8889749971183
2020-08-06;region_1;57481;prod_name_12;client_10;2020;8;126.06;9.58;9.0;4;0;6.849559946281518
2020-06-28;region_5;57481;prod_name_12;client_1;2020;6;140.88;629.51;5.0;891;0;490.1237657006818
2020-07-23;region_0;57406;prod_name_14;client_10;2020;7;67.52;15.01;20.0;5;1;7.693994636723321
2020-07-23;region_0;57481;prod_name_12;client_1;2020;7;146.3;397.4;1.0;644;0;365.09910178320035
2020-07-23;region_1;57481;prod_name_12;client_1;2020;7;148.32;403.86;1.0;507;0;334.956140184654
2020-07-03;region_5;57481;prod_name_12;client_1;2020;7;144.72;678.3;2.0;1016;0;605.289381306632
2020-08-06;region_5;57479;prod_name_3;client_10;2020;8;61.06;293.56;35.0;26;1;227.31219004503944
2020-07-15;region_0;57406;prod_name_14;client_1;2020;7;87.33;208.01;2.0;779;0;185.61851759082836
2020-07-15;region_1;57406;prod_name_14;client_1;2020;7;91.99;130.13;1.0;443;0;115.89599520096256
2020-07-15;region_5;57481;prod_name_12;client_1;2020;7;98.31;5668.53;30.0;2072;1;5492.670505148029
2020-07-23;region_5;57479;prod_name_3;client_10;2020;7;77.57;83.52;17.0;24;1;67.83266972471243
2020-07-04;region_1;57479;prod_name_3;client_10;2020;7;67.7;2.6;27.0;4;1;-0.725015335885607
2020-08-06;region_5;57406;prod_name_14;client_1;2020;8;98.68;457.33;1.0;1267;0;414.04713802243833
2020-08-07;region_0;57479;prod_name_3;client_1;2020;8;93.87;213.88;4.0;732;0;197.9366579396085
2020-07-04;region_5;57481;prod_name_12;client_10;2020;7;129.04;75.52;2.0;24;0;65.16135463660876
2020-06-29;region_5;57481;prod_name_12;client_10;2020;6;125.72;96.9;10.0;22;0;85.52054646640285
2020-07-04;region_1;57479;prod_name_3;client_1;2020;7;91.47;113.2;5.0;324;0;94.01847464462521
2020-07-16;region_0;57479;prod_name_3;client_1;2020;7;88.59;285.88;0.0;943;0;236.94099575916306
2020-07-16;region_1;57479;prod_name_3;client_1;2020;7;92.4;228.32;1.0;595;0;194.08999887506636
2020-06-22;region_0;57479;prod_name_3;client_10;2020;6;76.32;11.85;4.0;9;0;6.05936411505874
2020-06-22;region_1;57479;prod_name_3;client_10;2020;6;67.69;5.64;21.0;4;1;-1.3491612442347898
2020-07-05;region_0;57481;prod_name_12;client_1;2020;7;145.56;347.95;1.0;670;0;268.33168592410857
2020-07-23;region_5;57406;prod_name_14;client_1;2020;7;91.17;661.38;1.0;1562;0;613.357002083649
2020-08-07;region_5;57481;prod_name_12;client_10;2020;8;133.36;31.85;2.0;21;0;25.698754153721804
2020-06-30;region_0;57481;prod_name_12;client_1;2020;6;145.23;388.71;1.0;676;0;314.162679236324
2020-07-04;region_5;57406;prod_name_14;client_10;2020;7;78.38;62.19;9.0;26;0;50.0428816173156
2020-07-05;region_0;57481;prod_name_12;client_10;2020;7;129.93;17.6;2.0;9;0;11.3947148680334
2020-07-16;region_5;57481;prod_name_12;client_10;2020;7;131.56;42.55;1.0;23;0;27.95378099414325
2020-07-17;region_0;57481;prod_name_12;client_1;2020;7;98.7;2512.27;30.0;1498;1;1876.876566141717
2020-06-22;region_5;57479;prod_name_3;client_1;2020;6;89.62;510.82;1.0;1327;0;477.80825386048537
2020-07-05;region_5;57479;prod_name_3;client_10;2020;7;77.96;40.07;15.0;24;1;36.90308793137107
2020-07-05;region_5;57406;prod_name_14;client_1;2020;7;88.36;397.73;3.0;1199;0;319.38222557928816
2020-08-07;region_5;57479;prod_name_3;client_1;2020;8;91.02;560.48;0.0;1371;0;447.6955867426371
2020-07-05;region_1;57481;prod_name_12;client_10;2020;7;123.73;10.25;6.0;3;0;6.2358465466725645
2020-07-05;region_5;57406;prod_name_14;client_10;2020;7;78.02;81.6;10.0;25;0;73.68206964231781
2020-07-05;region_5;57479;prod_name_3;client_1;2020;7;90.11;253.72;1.0;748;0;207.00651518239138
2020-07-17;region_5;57406;prod_name_14;client_10;2020;7;80.62;63.88;6.0;25;0;58.852714039037856
2020-06-23;region_0;57406;prod_name_14;client_1;2020;6;66.1;2123.76;26.0;2123;1;2097.995722876868
2020-06-23;region_1;57406;prod_name_14;client_1;2020;6;66.41;1164.53;27.0;939;1;1091.8000369261674
2020-06-30;region_5;57406;prod_name_14;client_10;2020;6;79.36;131.26;8.0;26;0;101.06312401856177
2020-06-30;region_5;57481;prod_name_12;client_1;2020;6;143.32;847.15;3.0;1129;0;807.832406279204
2020-07-06;region_0;57481;prod_name_12;client_10;2020;7;130.69;22.72;2.0;9;0;18.04080183203709
2020-07-06;region_1;57481;prod_name_12;client_10;2020;7;128.39;15.59;4.0;5;0;6.915764655401752
2020-07-25;region_0;57406;prod_name_14;client_10;2020;7;61.65;31.04;29.0;10;1;17.17218629582295
2020-07-25;region_1;57406;prod_name_14;client_10;2020;7;61.66;7.9;30.0;4;1;3.8421568011967375
2020-07-25;region_1;57481;prod_name_12;client_1;2020;7;147.96;238.8;3.0;391;0;190.21021356254514
2020-07-18;region_0;57481;prod_name_12;client_10;2020;7;131.37;18.04;5.0;10;0;14.595098974514572
2020-07-18;region_1;57481;prod_name_12;client_10;2020;7;133.13;3.79;0.0;3;0;2.11580378815765
2020-07-07;region_0;57406;prod_name_14;client_10;2020;7;80.73;19.19;7.0;11;0;10.50729751465488
2020-07-07;region_0;57481;prod_name_12;client_1;2020;7;146.02;527.05;1.0;879;0;494.60155964506146
2020-07-18;region_5;57479;prod_name_3;client_10;2020;7;76.6;32.28;15.0;26;1;23.824050777792298
2020-07-07;region_1;57481;prod_name_12;client_1;2020;7;149.13;465.34;5.0;602;0;446.5786529613798
2020-08-09;region_0;57479;prod_name_3;client_1;2020;8;59.55;2418.79;39.0;2104;1;2244.5607493898633
2020-08-09;region_1;57479;prod_name_3;client_1;2020;8;58.88;1904.24;39.0;988;1;1746.843946317609
2020-08-09;region_5;57481;prod_name_12;client_10;2020;8;132.22;45.0;3.0;24;0;36.02860347220942
2020-07-19;region_0;57406;prod_name_14;client_10;2020;7;67.99;31.94;20.0;11;1;26.572309951243035
2020-07-07;region_5;57479;prod_name_3;client_10;2020;7;78.39;68.85;15.0;25;1;65.52931894521163
2020-07-07;region_5;57406;prod_name_14;client_1;2020;7;89.28;553.37;2.0;1452;0;505.0230593716142
2020-06-24;region_0;57406;prod_name_14;client_1;2020;6;66.18;1758.76;25.0;2032;1;1351.4723053017833
2020-06-24;region_1;57406;prod_name_14;client_1;2020;6;66.49;959.34;27.0;905;1;932.793628839505
2020-07-08;region_0;57479;prod_name_3;client_10;2020;7;77.79;12.19;3.0;11;0;9.091825105821673
2020-07-02;region_0;57481;prod_name_12;client_1;2020;7;144.55;311.19;2.0;600;0;259.9198904574716
2020-07-26;region_0;57479;prod_name_3;client_1;2020;7;68.37;1185.19;20.0;1398;1;1111.7987380725492
2020-07-26;region_1;57479;prod_name_3;client_1;2020;7;74.73;752.92;18.0;687;1;630.0459322942922
2020-06-24;region_5;57481;prod_name_12;client_10;2020;6;120.95;139.89;11.0;24;0;113.1955737041649
2020-07-09;region_0;57406;prod_name_14;client_10;2020;7;80.32;4.63;5.0;8;0;1.709781603954099
2020-07-09;region_1;57406;prod_name_14;client_10;2020;7;72.76;3.72;17.0;4;1;-1.4710126901713456
2020-06-25;region_1;57479;prod_name_3;client_10;2020;6;67.18;3.05;25.0;4;1;2.0064037638340557
2020-07-26;region_5;57481;prod_name_12;client_1;2020;7;147.97;670.95;0.0;1025;0;651.9589871449584
2020-07-27;region_0;57406;prod_name_14;client_10;2020;7;61.7;4.74;30.0;1;1;-0.7982926138505088
2020-07-02;region_1;57481;prod_name_12;client_1;2020;7;148.33;294.71;2.0;452;0;273.7054273077462
2020-07-08;region_5;57479;prod_name_3;client_1;2020;7;88.08;365.23;1.0;933;0;339.0585351919702
2020-07-09;region_0;57406;prod_name_14;client_1;2020;7;87.84;232.27;1.0;856;0;178.6333290833673
2020-06-25;region_5;57481;prod_name_12;client_10;2020;6;120.63;95.34;10.0;24;0;82.4771430316293
2020-07-02;region_5;57406;prod_name_14;client_10;2020;7;79.03;58.35;8.0;24;0;44.15311434499971
2020-07-09;region_1;57481;prod_name_12;client_1;2020;7;149.72;336.36;3.0;521;0;248.28848422607166
2020-07-20;region_0;57479;prod_name_3;client_10;2020;7;76.25;9.48;5.0;10;0;4.330626617235247
2020-07-09;region_1;57406;prod_name_14;client_1;2020;7;91.51;147.29;3.0;482;0;127.11252621587778
2020-07-10;region_0;57479;prod_name_3;client_1;2020;7;88.76;215.8;0.0;778;0;180.63963516071067
2020-07-10;region_1;57479;prod_name_3;client_1;2020;7;92.15;169.07;0.0;475;0;137.88493706425112
2020-07-28;region_0;57479;prod_name_3;client_1;2020;7;72.23;998.28;16.0;1382;1;788.3918645438001
2020-08-11;region_0;57481;prod_name_12;client_10;2020;8;134.7;24.28;3.0;10;0;11.892489073219899
2020-08-11;region_1;57481;prod_name_12;client_10;2020;8;128.4;8.24;7.0;5;0;0.6608022321066706
2020-07-20;region_5;57406;prod_name_14;client_1;2020;7;90.5;411.16;1.0;1224;0;365.0791028206979
2020-07-09;region_5;57479;prod_name_3;client_1;2020;7;88.28;336.34;0.0;940;0;264.57754388531185
2020-07-10;region_0;57406;prod_name_14;client_1;2020;7;87.63;241.75;2.0;862;0;212.69993438731137
2020-07-03;region_0;57406;prod_name_14;client_1;2020;7;87.53;221.44;2.0;790;0;188.38605592312246
2020-06-26;region_0;57481;prod_name_12;client_1;2020;6;143.91;375.79;2.0;694;0;347.27231559894585
2020-07-21;region_1;57481;prod_name_12;client_1;2020;7;145.3;302.06;4.0;365;0;220.63378971458533
2020-07-10;region_5;57481;prod_name_12;client_1;2020;7;147.23;818.19;1.0;1174;0;808.9762664093031
2020-07-10;region_1;57406;prod_name_14;client_1;2020;7;91.93;150.9;2.0;504;0;110.27495967142104
2020-07-28;region_1;57479;prod_name_3;client_1;2020;7;79.43;638.59;13.0;725;0;561.6462939472085
2020-07-11;region_1;57406;prod_name_14;client_10;2020;7;74.79;5.08;20.0;4;1;-2.7473252983423366
2020-06-26;region_5;57479;prod_name_3;client_10;2020;6;75.85;39.05;7.0;25;0;28.898222934536903
2020-07-10;region_5;57481;prod_name_12;client_10;2020;7;129.55;51.68;2.0;23;0;50.049700202797084
2020-07-11;region_0;57479;prod_name_3;client_10;2020;7;76.4;8.8;5.0;10;0;0.6504258505700113
2020-07-11;region_1;57479;prod_name_3;client_10;2020;7;70.57;3.95;20.0;4;1;-0.8536601241457401
2020-08-11;region_1;57479;prod_name_3;client_1;2020;8;58.93;1625.69;40.0;943;1;1311.2954043802033
2020-07-28;region_5;57481;prod_name_12;client_1;2020;7;148.54;949.62;0.0;1272;0;916.4170213027234
2020-07-04;region_0;57406;prod_name_14;client_10;2020;7;80.61;8.13;6.0;10;0;6.613010973493383
2020-07-04;region_1;57406;prod_name_14;client_10;2020;7;73.63;2.6;17.0;4;1;-3.8113633416077355
2020-07-21;region_5;57479;prod_name_3;client_1;2020;7;58.99;5969.95;32.0;2388;1;4655.87308944323
2020-07-11;region_5;57481;prod_name_12;client_10;2020;7;128.9;64.15;3.0;23;0;54.94804470376523
2020-07-04;region_1;57481;prod_name_12;client_1;2020;7;148.53;301.39;5.0;490;0;292.997947497764
2020-07-12;region_1;57479;prod_name_3;client_10;2020;7;68.73;4.18;22.0;4;1;-0.8088693047696315
2020-07-22;region_0;57406;prod_name_14;client_1;2020;7;87.09;275.73;2.0;905;0;206.00615851260267
2020-07-22;region_1;57406;prod_name_14;client_1;2020;7;91.61;178.78;2.0;530;0;141.2196516539552
2020-08-12;region_0;57481;prod_name_12;client_1;2020;8;159.94;195.14;1.0;410;0;160.96871262723403
2020-07-12;region_0;57481;prod_name_12;client_10;2020;7;133.46;13.81;3.0;9;0;9.9937799289949
2020-07-12;region_0;57479;prod_name_3;client_1;2020;7;88.52;219.75;0.0;763;0;189.4950194411891
2020-07-12;region_1;57479;prod_name_3;client_1;2020;7;92.2;187.35;1.0;493;0;142.07760992882862
2020-07-30;region_0;57481;prod_name_12;client_10;2020;7;127.85;7.8;6.0;6;0;2.8996433509368416
2020-07-05;region_0;57479;prod_name_3;client_10;2020;7;77.34;6.88;3.0;9;0;3.7140415013771504
2020-07-05;region_0;57406;prod_name_14;client_1;2020;7;87.37;223.7;2.0;807;0;172.92200651908385
2020-06-27;region_5;57479;prod_name_3;client_10;2020;6;76.37;38.15;5.0;26;0;31.04663828082642
2020-06-28;region_0;57406;prod_name_14;client_10;2020;6;77.89;10.38;9.0;10;0;1.4045843774116287
2020-08-12;region_1;57481;prod_name_12;client_1;2020;8;164.46;188.9;2.0;327;0;157.14690818463123
2020-07-30;region_1;57481;prod_name_12;client_10;2020;7;134.72;3.34;0.0;3;0;-4.072062906592959
2020-07-30;region_1;57479;prod_name_3;client_1;2020;7;89.05;372.45;10.0;640;0;361.19364796613087
2020-07-12;region_5;57406;prod_name_14;client_10;2020;7;79.6;71.22;8.0;25;0;55.82912468927182
2020-07-12;region_5;57481;prod_name_12;client_1;2020;7;98.23;8657.05;30.0;2328;1;8564.313016916109
2020-07-05;region_1;57479;prod_name_3;client_10;2020;7;66.94;3.61;27.0;3;1;-2.9695105305405636
2020-07-05;region_1;57406;prod_name_14;client_1;2020;7;91.78;128.21;4.0;425;0;98.92947814713175
2020-07-22;region_5;57481;prod_name_12;client_1;2020;7;147.0;1024.02;1.0;1212;0;772.269871445045
2020-07-06;region_0;57406;prod_name_14;client_10;2020;7;80.96;11.51;6.0;10;0;6.941035771343389
2020-07-06;region_1;57406;prod_name_14;client_10;2020;7;72.99;4.06;18.0;4;1;2.458371565634255
2020-07-13;region_5;57479;prod_name_3;client_10;2020;7;77.87;38.37;15.0;25;1;29.920787837136267
2020-07-30;region_5;57406;prod_name_14;client_10;2020;7;61.7;229.9;26.0;26;1;212.19890234714157
2020-07-30;region_5;57481;prod_name_12;client_1;2020;7;149.74;682.98;0.0;1087;0;588.83894319986
2020-06-28;region_5;57406;prod_name_14;client_1;2020;6;86.88;412.29;4.0;1119;0;320.62828033610356
2020-08-12;region_5;57479;prod_name_3;client_1;2020;8;60.85;2947.9;36.0;2246;1;2557.7421580924974
2020-08-13;region_0;57481;prod_name_12;client_10;2020;8;133.68;9.8;5.0;8;0;4.622087366106219
2020-07-23;region_0;57479;prod_name_3;client_1;2020;7;58.97;3872.59;30.0;2285;1;2941.305295143744
2020-07-23;region_1;57406;prod_name_14;client_10;2020;7;67.32;4.29;22.0;4;1;0.31940045785320487
2020-07-23;region_1;57479;prod_name_3;client_1;2020;7;58.99;2881.76;35.0;989;1;2416.161752177122
2020-07-14;region_0;57481;prod_name_12;client_10;2020;7;130.17;34.75;7.0;10;0;26.201934081812325
2020-07-14;region_1;57481;prod_name_12;client_10;2020;7;127.07;22.28;5.0;4;0;17.511459369925497
2020-06-29;region_0;57481;prod_name_12;client_1;2020;6;144.08;375.79;2.0;643;0;293.87275873135167
2020-06-29;region_1;57481;prod_name_12;client_1;2020;6;146.75;357.53;2.0;512;0;345.5502385138915
2020-08-13;region_1;57481;prod_name_12;client_10;2020;8;134.59;4.46;0.0;4;0;-0.4570410107499981
2020-07-23;region_5;57481;prod_name_12;client_10;2020;7;132.12;106.7;6.0;24;0;81.25045920440635
2020-07-14;region_5;57406;prod_name_14;client_10;2020;7;79.1;100.22;9.0;26;0;70.8286542059984
2020-07-14;region_5;57406;prod_name_14;client_1;2020;7;90.16;507.66;1.0;1380;0;379.97043957006906
2020-07-15;region_0;57481;prod_name_12;client_1;2020;7;98.81;3169.18;30.0;1722;1;2597.8585108192897
2020-06-29;region_5;57406;prod_name_14;client_1;2020;6;87.17;517.48;4.0;1282;0;424.08652369558786
2020-07-24;region_1;57479;prod_name_3;client_10;2020;7;69.42;2.37;20.0;4;1;-6.290497210098508
2020-08-14;region_0;57406;prod_name_14;client_10;2020;8;70.47;15.12;19.0;9;1;6.808885233600951
2020-08-14;region_0;57481;prod_name_12;client_1;2020;8;160.54;194.47;0.0;410;0;186.74386295602693
2020-07-31;region_5;57479;prod_name_3;client_1;2020;7;88.11;634.18;3.0;1363;0;575.0608097759751
2020-07-07;region_0;57479;prod_name_3;client_10;2020;7;77.89;14.0;3.0;12;0;11.627230003558756
2020-07-07;region_0;57406;prod_name_14;client_1;2020;7;88.05;323.81;1.0;1035;0;305.6599837283145
2020-07-07;region_1;57479;prod_name_3;client_10;2020;7;69.31;6.55;20.0;4;1;1.559010803917596
2020-07-07;region_1;57406;prod_name_14;client_1;2020;7;91.6;194.8;3.0;571;0;157.93160627497213
2020-06-30;region_1;57481;prod_name_12;client_1;2020;6;148.11;356.41;2.0;518;0;293.6047749494627
2020-07-15;region_1;57481;prod_name_12;client_1;2020;7;98.3;2241.17;31.0;861;1;1924.1245620925927
2020-08-14;region_1;57406;prod_name_14;client_10;2020;8;68.97;8.8;26.0;3;1;-0.9482860137452138
2020-08-14;region_1;57481;prod_name_12;client_1;2020;8;167.06;210.95;1.0;371;0;158.11418638160112
2020-08-01;region_0;57481;prod_name_12;client_10;2020;8;133.83;9.36;7.0;8;0;-0.44794832674975066
2020-08-01;region_1;57481;prod_name_12;client_10;2020;8;134.7;2.9;0.0;4;0;-0.42441225370125624
2020-07-07;region_5;57481;prod_name_12;client_1;2020;7;146.57;1022.46;1.0;1324;0;871.9200834304771
2020-07-24;region_5;57406;prod_name_14;client_10;2020;7;68.03;60.16;21.0;17;1;52.90947592879941
2020-08-01;region_5;57406;prod_name_14;client_10;2020;8;61.75;302.25;26.0;26;1;225.4965450504269
2020-08-14;region_5;57479;prod_name_3;client_1;2020;8;60.95;2565.18;35.0;2079;1;2379.4366516529917
2020-08-15;region_1;57481;prod_name_12;client_10;2020;8;129.31;3.12;5.0;4;0;1.706125963158704
2020-07-15;region_5;57406;prod_name_14;client_1;2020;7;90.15;439.83;1.0;1294;0;332.61493824670606
2020-07-16;region_0;57481;prod_name_12;client_1;2020;7;98.78;3217.3;30.0;1691;1;2734.236241800068
2020-07-25;region_0;57481;prod_name_12;client_10;2020;7;132.6;7.35;5.0;9;0;1.2572264913265991
2020-07-01;region_0;57406;prod_name_14;client_10;2020;7;82.19;9.71;2.0;11;0;6.0540751553514935
2020-07-01;region_0;57479;prod_name_3;client_1;2020;7;58.97;1976.81;30.0;1966;1;1481.5442856461048
2020-07-01;region_1;57406;prod_name_14;client_10;2020;7;75.38;4.51;15.0;4;1;4.120504586826441
2020-07-01;region_1;57479;prod_name_3;client_1;2020;7;58.98;1432.58;34.0;916;1;1071.0310680600796
2020-07-16;region_1;57481;prod_name_12;client_1;2020;7;98.26;2182.14;31.0;823;1;1674.4352381040455
2020-07-15;region_5;57479;prod_name_3;client_1;2020;7;86.23;602.81;0.0;1400;0;444.69214040181816
2020-08-02;region_0;57479;prod_name_3;client_10;2020;8;61.77;82.5;35.0;12;1;69.5593668761519
2020-08-02;region_0;57406;prod_name_14;client_1;2020;8;91.12;259.47;7.0;721;0;200.03997086773856
2020-08-16;region_0;57406;prod_name_14;client_10;2020;8;69.14;15.58;21.0;9;1;9.45194223203835
2020-08-16;region_1;57406;prod_name_14;client_10;2020;8;77.6;9.71;20.0;4;1;6.218127103604265
2020-07-01;region_5;57481;prod_name_12;client_1;2020;7;143.53;687.21;3.0;987;0;509.05796599330097
2020-07-02;region_0;57406;prod_name_14;client_10;2020;7;82.13;6.43;6.0;9;0;-0.8022056115387164
2020-08-16;region_5;57481;prod_name_12;client_10;2020;8;131.65;46.56;3.0;23;0;36.404577512335784
2020-07-16;region_1;57481;prod_name_12;client_10;2020;7;134.7;5.79;0.0;3;0;5.353349336363014
2020-08-02;region_5;57479;prod_name_3;client_1;2020;8;89.93;595.25;2.0;1332;0;490.21574783446664
2020-07-16;region_5;57479;prod_name_3;client_10;2020;7;77.81;33.29;16.0;24;1;25.66755472483847
2020-07-17;region_0;57406;prod_name_14;client_10;2020;7;80.93;8.92;5.0;10;0;1.5368226942836616
2020-07-17;region_0;57479;prod_name_3;client_1;2020;7;88.15;337.46;0.0;1064;0;291.6551281805619
2020-07-17;region_1;57406;prod_name_14;client_10;2020;7;72.38;4.29;18.0;4;1;0.4228740376338652
2020-07-17;region_0;57479;prod_name_3;client_10;2020;7;76.05;8.46;5.0;10;0;-1.3507695997716234
2020-07-25;region_5;57479;prod_name_3;client_10;2020;7;61.64;130.7;34.0;26;1;94.39049298460982
2020-07-09;region_5;57406;prod_name_14;client_10;2020;7;80.27;60.83;7.0;26;0;50.419744389876044
2020-07-09;region_5;57481;prod_name_12;client_1;2020;7;147.6;706.81;1.0;1071;0;568.031639351119
2020-07-02;region_0;57479;prod_name_3;client_1;2020;7;58.95;1839.91;30.0;1896;1;1673.4740254247242
2020-07-02;region_1;57406;prod_name_14;client_10;2020;7;77.02;3.27;12.0;4;0;-0.18261143308322303
2020-07-02;region_1;57479;prod_name_3;client_1;2020;7;58.98;1335.41;35.0;874;1;1012.2551324104085
2020-07-17;region_0;57406;prod_name_14;client_1;2020;7;87.28;213.43;2.0;792;0;201.05416912029736
2020-07-17;region_1;57479;prod_name_3;client_10;2020;7;70.06;4.97;20.0;4;1;-2.4753251225885853
2020-07-17;region_1;57406;prod_name_14;client_1;2020;7;91.82;139.39;2.0;475;0;103.0720508042063
2020-07-10;region_5;57479;prod_name_3;client_10;2020;7;77.9;31.94;15.0;26;1;20.420640314728487
2020-08-17;region_5;57481;prod_name_12;client_1;2020;8;166.45;603.45;3.0;922;0;558.7965455757284
2020-08-04;region_0;57479;prod_name_3;client_10;2020;8;61.72;140.52;35.0;12;1;122.6554505859606
2020-08-04;region_0;57406;prod_name_14;client_1;2020;8;94.19;335.66;4.0;982;0;306.16258618912775
2020-07-10;region_5;57406;prod_name_14;client_1;2020;7;89.77;415.79;1.0;1267;0;323.84806859107135
2020-07-17;region_5;57481;prod_name_12;client_10;2020;7;131.81;51.68;2.0;22;0;48.710515666870265
2020-07-17;region_5;57479;prod_name_3;client_1;2020;7;84.33;775.83;1.0;1586;0;700.2781530180619
2020-08-04;region_1;57479;prod_name_3;client_10;2020;8;59.89;68.4;35.0;5;1;54.63905356589417
2020-08-04;region_1;57406;prod_name_14;client_1;2020;8;98.43;193.56;2.0;497;0;166.57171077915896
2020-07-18;region_0;57406;prod_name_14;client_10;2020;7;68.25;23.7;20.0;12;1;17.942073043451185
2020-07-18;region_0;57479;prod_name_3;client_1;2020;7;59.05;3416.17;30.0;2307;1;3372.4219764721797
2020-07-18;region_1;57406;prod_name_14;client_10;2020;7;67.93;6.32;22.0;4;1;3.329566264923116
2020-07-18;region_1;57479;prod_name_3;client_1;2020;7;59.0;2545.31;34.0;1007;1;2208.840609180452
2020-07-11;region_5;57406;prod_name_14;client_10;2020;7;79.89;62.19;8.0;25;0;46.471510706581626
2020-08-18;region_1;57406;prod_name_14;client_10;2020;8;77.5;16.25;20.0;4;1;12.102975226910377
2020-08-04;region_5;57481;prod_name_12;client_10;2020;8;133.16;115.17;3.0;26;0;109.64891403640115
2020-08-18;region_5;57481;prod_name_12;client_10;2020;8;132.49;86.88;3.0;26;0;72.09592799899777
2020-07-20;region_0;57481;prod_name_12;client_10;2020;7;132.21;18.04;5.0;9;0;10.042894969733247
2020-07-19;region_0;57479;prod_name_3;client_10;2020;7;76.28;8.46;4.0;11;0;7.149133084387109
2020-07-19;region_0;57406;prod_name_14;client_1;2020;7;87.28;169.86;2.0;664;0;163.8618411203857
2020-07-12;region_0;57479;prod_name_3;client_10;2020;7;76.22;7.11;5.0;10;0;2.1345506086846306
2020-07-12;region_0;57406;prod_name_14;client_1;2020;7;87.51;198.19;2.0;764;0;172.0305015213562
2020-08-19;region_0;57481;prod_name_12;client_1;2020;8;160.43;276.67;0.0;544;0;268.461461144028
2020-07-19;region_1;57479;prod_name_3;client_10;2020;7;68.9;3.84;20.0;4;1;-5.384751887281187
2020-07-19;region_1;57406;prod_name_14;client_1;2020;7;91.75;108.35;3.0;395;0;79.91086572093789
2020-07-27;region_5;57406;prod_name_14;client_1;2020;7;59.28;4270.78;32.0;2380;1;3585.3545718377313
2020-07-28;region_0;57481;prod_name_12;client_1;2020;7;147.21;416.78;0.0;737;0;370.17060444970963
2020-07-12;region_5;57479;prod_name_3;client_10;2020;7;76.71;43.0;16.0;26;1;35.0133499992565
2020-07-12;region_5;57406;prod_name_14;client_1;2020;7;89.74;380.58;1.0;1208;0;366.01052145316726
2020-07-20;region_5;57481;prod_name_12;client_1;2020;7;143.36;770.52;4.0;936;0;646.5704255876132
2020-07-19;region_5;57481;prod_name_12;client_10;2020;7;132.05;64.82;2.0;23;0;49.07387304439066
2020-08-06;region_1;57479;prod_name_3;client_10;2020;8;59.91;36.12;35.0;5;1;23.870383682758483
2020-08-06;region_1;57406;prod_name_14;client_1;2020;8;99.22;125.84;5.0;416;0;116.79224969223893
2020-07-21;region_1;57479;prod_name_3;client_1;2020;7;59.0;2599.82;34.0;986;1;2571.7860141076503
2020-07-13;region_0;57479;prod_name_3;client_1;2020;7;88.34;294.8;0.0;943;0;237.51596937333068
2020-08-06;region_5;57481;prod_name_12;client_10;2020;8;131.32;60.37;3.0;24;0;51.31716910750864
2020-07-28;region_1;57481;prod_name_12;client_1;2020;7;149.91;364.66;1.0;513;0;315.6257224345374
2020-07-28;region_5;57406;prod_name_14;client_10;2020;7;61.78;391.3;29.0;24;1;347.6649039386102
2020-08-19;region_5;57406;prod_name_14;client_10;2020;8;76.6;105.08;5.0;25;0;85.4990891921064
2020-08-19;region_5;57481;prod_name_12;client_1;2020;8;166.76;496.75;3.0;832;0;469.7216326634047
2020-08-07;region_0;57481;prod_name_12;client_1;2020;8;103.7;2219.34;31.0;1624;1;2081.404953531393
